-13.896211106,5.10443490569,8973.06030317,r
2.31997916737,5.70702924512,896.956444463,g
23.8091232922,6.84654387213,9187.0507253,g
-6.34281994602,8.15850787847,981.979643333,r
7.80821452384,4.54522067075,3321.68324165,g
21.7541929989,4.90915413422,4985.39993486,g
-31.4178499368,6.09481771702,7732.50274403,r
1.66272860283,0.446143409342,3104.20791239,g
4.88453178233,6.28466089793,1460.80937562,g
3.79352465774,0.467090489021,2666.33636144,g
3.58183981726,1.58669629748,1579.92772204,g
2.5592393827,1.13408745968,8200.88421196,g
-2.39939701173,4.69814850715,7410.56977115,r
-1.47755605964,0.181732446222,1352.88124396,r
1.38665813497,0.439832082483,9130.46681051,g
-9.97342002575,3.76839331317,3285.19992148,r
-4.1976364743,2.42335436576,8340.01714019,r
2.99252119034,0.451349995821,4564.16332578,g
-1.03266311909,3.0341462798,6277.92619261,r
-27.2563144932,5.67591820619,8165.97234031,r
-10.9315161139,4.82193315647,8571.5392344,r
3.38554104988,9.66924294197,2457.69371699,g
9.11607783334,1.80991980434,4822.54376927,g
13.0069042869,3.33067546579,5691.72854638,g
-13.941002178,9.49014626691,2977.11475542,r
-21.1467997883,5.29077192007,8784.87461582,r
14.0253322189,9.03455729191,3839.67842042,g
12.8661106866,2.14064769844,7926.19453824,g
-3.56563851785,5.20329243804,2509.19629603,r
4.65863786855,2.19386439505,1689.2388545,g
-3.57921545078,7.07370997394,4440.55967427,r
-3.66369746822,5.06446566024,137.588435897,r
3.52583705064,0.880845057302,9948.64168656,g
3.04435929746,8.24564090753,8108.44925881,g
3.78510020743,4.06383710701,984.801182032,g
-7.66472843739,4.48130983349,8673.53215263,r
19.1863981396,7.10840147426,4582.07508667,g
-5.72708785746,4.26177949132,1748.16391705,r
-5.84699374589,0.726882406837,8272.42033068,r
-11.9186926726,1.36456567045,4495.87467059,r
-5.25292005768,4.81935411766,4154.94491973,r
-10.6987432153,8.16223185202,4914.51951116,r
-12.3766162677,2.07011157727,5247.31364442,r
4.72197163853,4.84287323303,515.810078681,g
-2.50573560309,9.9403687946,1235.67123352,r
-14.0373519694,5.63508789928,8226.84181104,r
-16.029658181,7.74769131326,5676.17444744,r
12.000146274,8.53941538828,8413.34367508,g
24.5233127312,9.31511558918,7806.11178173,g
-6.37898464852,3.0841377772,7485.91525585,r
-10.8386810954,8.62231667014,8803.9278499,r
-11.5723443261,2.69015225789,8867.4076715,r
5.00028301375,6.40951886603,731.957374836,g
-11.3412664878,4.38886100777,6576.68588529,r
5.82165965166,5.53533749095,1150.21569865,g
-1.88616128217,6.4187555088,5274.83875772,r
5.23878042996,7.96649347506,629.012552729,g
4.98602713115,6.53410348572,6055.33074581,g
14.0893786461,4.22884096846,7862.57655794,g
5.4532446923,5.96502628535,1803.71912964,g
2.26337052108,0.622081915491,6796.57779615,g
-8.47815816938,4.55515676581,4175.6655177,r
-27.3822523213,9.25502219516,7771.27624053,r
3.17034682288,1.58037207392,6211.08305868,g
4.15163127314,6.44773988178,1522.45494601,g
-1.64803196307,9.75861173507,148.841812992,r
46.5845737765,8.97407601991,8130.48058876,g
3.11036435249,4.93891130191,1852.16916559,g
-1.98211827696,2.73532047329,1949.62134689,r
-21.9906109356,5.66760252097,7036.65708991,r
-14.4927599729,6.76592123406,5138.18872566,r
12.3088753246,9.55828344861,1183.46077021,g
5.04691290971,6.64743823971,1222.43517389,g
-8.20180505172,9.19477404529,4469.29264074,r
-26.9345709951,8.81836453613,6917.00856338,r
4.18050724187,3.65281118227,2534.53220746,g
-15.8847919036,9.83595723596,9229.08241918,r
-11.7256838301,1.98742941321,6669.65903148,r
2.28576923273,9.82051283507,26.7249784946,g
-7.32970010576,9.19924784098,5132.53516983,r
-2.48453399458,6.97466817259,9248.38399136,r
8.73236942013,6.95887511125,9588.65612332,g
13.4072416616,8.31740137942,7766.29003558,g
5.18953037792,9.17400081997,4675.83592338,g
1.1714777472,9.80362173274,592.022751905,g
18.165185878,6.66013088362,7971.65683909,g
5.15137281891,0.992400853285,3490.39195674,g
1.54905946101,3.92483303516,6602.56553988,g
-2.85175716124,3.60063326122,7022.435194,r
3.63451738894,7.10897364091,3431.69006948,g
-20.8278573506,2.71277776133,9423.21533345,r
-11.5288130913,4.50618944293,5321.10743629,r
-1.88486460882,1.20686728039,2209.03159807,r
4.29310348831,4.87222444666,1529.12066419,g
-13.8701664352,9.03222323242,6534.17881052,r
-7.63826732995,3.56919893316,4025.35964878,r
-7.51622359865,0.788745396736,5130.26287338,r
-8.47777115386,3.96443748328,8021.97547695,r
8.25457670139,9.46661320489,1046.78599997,g
15.9984836213,5.25613601104,8129.65277786,g
-7.35080400592,6.6607434178,4640.41628911,r
1.34279001464,5.42401001795,169.251181674,g
-3.86963494067,1.62643496167,7574.09026127,r
-9.7797249967,3.75627194763,3911.42159738,r
-5.25785695275,8.51445299471,648.054746109,r
7.96163553331,4.23661239164,4874.14123782,g
-2.88117001413,0.823800382572,9452.2532998,r
1.69820210567,8.35060673516,5033.63934694,g
-7.68154825934,2.18559039017,9302.38037574,r
33.7711360352,9.52249097417,5659.49785389,g
-1.51455067886,4.20240788604,8738.30631786,r
39.1016034058,9.88658331879,7741.46113651,g
-9.07856510155,5.39425820843,2427.11990441,r
22.5902641321,3.37961138788,6564.69772502,g
-2.67143721567,6.74920367213,7929.26230192,r
-6.02354947827,4.73301268764,6330.42104632,r
-7.5007150615,6.53339028102,3671.7742214,r
42.373515283,8.30821437725,6007.43510148,g
3.49305785927,2.82728222724,7844.33279947,g
-2.14983334693,9.42514508511,6825.57931102,r
-27.0416080087,5.86763867024,6742.57864711,r
8.72936571306,7.30567031106,3033.91926942,g
-20.5244925487,8.96378578161,4473.6558441,r
-1.60130796989,1.0975386142,2778.09075426,r
1.65607018093,4.75877996035,594.188693044,g
13.2190897527,2.05124839788,9534.41872314,g
-18.6258202758,5.67833771704,6795.37648233,r
-8.66206506072,7.96968872315,2920.62988179,r
-21.4705744533,7.73793506026,2466.64305712,r
-2.08297049815,7.99206653633,2069.03323873,r
21.7645200949,9.93370571177,8242.03608683,g
13.5063059582,8.4509172361,4390.52694537,g
8.14983888353,5.13550801318,1592.54828529,g
-23.842646815,7.43974588545,9833.17161274,r
-7.48189074297,3.85922913974,9376.905456,r
-17.9200054722,8.32669423168,3100.99027926,r
1.43268551655,7.14937197537,9540.27687541,g
-3.98518704758,5.68505904973,3646.02764952,r
-1.2622614399,2.17756186441,2221.35439231,r
29.994678934,7.39351202692,9896.34175673,g
13.2407605562,5.81963586832,8653.7559543,g
-3.38985453311,3.13974793348,6942.07025421,r
7.11016757611,3.23458086124,4070.14349412,g
20.7534657701,9.5797660267,2069.78482699,g
-1.11180862197,1.12064488951,3744.84488788,r
3.36193898393,2.3021928946,9087.37695544,g
-7.11959658732,7.09546156193,4514.73172281,r
-16.6758229487,9.4099307109,2627.69586251,r
-18.9310762302,6.51663328176,5880.27330234,r
10.5262070457,8.16389217058,7792.29868679,g
11.1171729008,7.93889864243,6354.55773911,g
14.1659220414,1.42296180284,6317.489486,g
-4.74845879656,6.16789488825,3638.2793494,r
-10.0144612083,4.5890137198,4895.37528946,r
30.5631544399,8.96464623172,5069.58261258,g
7.91693911233,2.48292704216,2667.36651877,g
-15.1663018024,8.02504000271,5495.96167983,r
1.10334168971,9.76698255347,3048.29766792,g
-7.54223660494,8.76651059103,9046.04938511,r
-1.35911462077,7.0959506637,2351.127042,r
-8.42896062221,8.70224650727,1981.6078003,r
12.0030598458,7.64179435908,7224.02653734,g
20.9117779316,9.01391882903,6520.65318256,g
-1.70024728247,2.51827923224,5079.2695949,r
12.8416911976,5.32090091421,5525.30389813,g
3.85909490518,4.62416282464,3244.78557993,g
-5.15340440388,1.33705200363,6536.58380034,r
-6.97423790558,8.75462154349,8231.61525463,r
2.56931607799,3.60778917264,1623.78767162,g
-9.23756098818,2.45133498678,8959.17066813,r
11.8381776768,9.4390009805,646.82832755,g
19.1592779326,9.09191602846,5731.62808192,g
15.7632427154,5.78420952784,9819.76343452,g
14.960572323,9.86645548444,3511.33923562,g
27.7897354977,9.48257255656,8077.94876457,g
3.69662412794,0.691629514462,8922.77264806,g
4.55461412672,4.50237506367,6156.33520114,g
-6.65958978689,6.48436451405,5261.04546739,r
6.38813846148,5.13537803779,2287.34732897,g
-4.89838498058,4.04517680304,8625.84665755,r
-2.80451057945,1.02646187508,9951.44072142,r
-3.86869403057,9.40072583501,4749.27566659,r
-1.32678842579,6.02401620397,2958.01568941,r
26.5855790479,6.53504379747,4196.2142546,g
4.12263984567,9.70366149518,394.356608309,g
1.00931576055,7.37879105678,5907.51337722,g
-8.83289672537,7.29175510533,7319.22302261,r
-5.72750080533,8.16681747223,3366.33693942,r
-24.7480840478,8.27711676101,8142.28952418,r
-3.7702231846,0.24353369804,7199.18735288,r
42.1441527815,7.24057493224,6153.83515885,g
-21.2199923585,6.37902008132,4831.70035028,r
-3.08891450849,1.66153203551,5218.49268193,r
2.71241154087,8.48884005632,3084.83473848,g
-28.3424652873,9.88855554741,6308.9539467,r
-20.0853578531,6.13448480179,8205.36929335,r
2.55782939564,9.25983360573,143.530108108,g
-33.2836745516,9.75349889196,6961.88486983,r
-2.84604710625,6.24255183354,9376.29939977,r
-16.2257806568,9.82025223775,7254.92798483,r
-3.13519758087,7.33653435484,2961.76518006,r
4.02950359613,7.59872946297,7790.25331336,g
22.5136002004,5.84049984164,7546.5459895,g
2.5850593322,2.99040537642,2450.94045891,g
4.84209205229,3.06981097926,4625.95496304,g
24.7681246628,7.0330738115,5375.08378237,g
-21.8537754017,5.36387395519,4909.70325666,r
20.9875201573,7.7214831001,7840.03894982,g
-2.88212922391,9.21463768831,6716.53228005,r
5.74861026033,3.54396642612,3022.62570397,g
25.4765178388,4.55279867607,9194.74115408,g
-4.06281984211,7.82470872772,287.675530046,r
-23.2830867838,4.78405764532,7060.39349552,r
-32.5417093871,6.98897358351,7769.77049025,r
-6.74386802353,6.25144096487,2644.09642207,r
-1.02374693948,1.60579948323,3376.15332886,r
-4.92732764004,4.3734128687,1072.30396527,r
2.92888053626,0.876692410921,8540.23721149,g
3.31841250202,6.34976780365,244.87903412,g
4.42126485608,3.72006995226,417.776066903,g
-7.59783003709,4.82454884558,9069.0005336,r
-13.6953994384,8.57961380978,5546.37670691,r
-3.05788175459,1.39709012558,799.714765014,r
-17.4047454481,5.87284525205,6650.66917414,r
-9.04031917485,4.84475266749,6885.42077422,r
5.23812414639,3.37240668271,4522.56144703,g
-6.97134172135,3.36610438193,4281.79226493,r
-8.91624618472,3.98599549915,4955.85145153,r
-10.3331259457,7.07835192105,9332.1176018,r
-19.4087848198,7.89167640244,5115.98038675,r
12.3685216584,4.66876717656,3350.40241265,g
-2.13490208258,3.7805225245,2501.55717784,r
9.4670166881,6.25500279648,663.74636076,g
2.82743264224,4.26344764155,776.568603189,g
27.1589677677,9.13458160703,9067.44443178,g
15.7245425345,8.37136928669,6416.0293476,g
-15.3117317735,2.68944231177,5713.84024087,r
-4.52658219652,7.3429681501,3699.85167218,r
11.0971046361,2.7943290719,2866.58516176,g
-6.04017685723,3.70210243007,2722.75848055,r
-1.52809211142,2.56804135297,6442.58801186,r
-5.28673092476,8.81404586647,5475.44253503,r
1.8078265568,0.327756856728,3845.31075909,g
7.33200771669,5.49103947062,2309.40688642,g
-11.4154151179,5.73092779731,4677.84829755,r
-22.8546835021,9.24197438382,2727.07053257,r
10.4424454498,5.06906377952,6402.80650559,g
-3.94006738885,2.2801152125,8248.55258783,r
-10.1782160936,2.15809282791,4335.53493509,r
5.94634520346,7.04725545581,9745.47592401,g
-2.35765797842,0.700931654627,9647.40088407,r
4.68902608879,7.49827240738,1398.67500419,g
6.29358884571,0.841128339301,6436.68568065,g
13.2617672761,3.18607438489,7637.87910407,g
-7.12542393064,7.66484638135,1573.58155026,r
-3.19009434385,2.47765537183,9253.44831488,r
3.05789298797,3.09771146901,8001.83299516,g
-15.0708797417,9.46110994669,2939.52021055,r
-14.3372321324,3.57554780554,8063.78401835,r
-28.5065904282,8.01245232859,8384.8364249,r
3.99194016322,7.28591109375,8461.85767115,g
-6.07983659965,3.55898941641,4457.28391269,r
-30.0108177012,6.15186239935,6953.15381876,r
6.15227127649,8.26557087448,6590.82079957,g
3.86615348566,5.13499422601,7138.96758935,g
6.67004276468,3.15219305582,2725.27935735,g
2.23667570706,2.81207725792,5327.70187174,g
